6999,6322,1
8061,615,1
4470,5254,1
2330,8866,1
2010,11061,1
8566,2866,1
7816,2404,1
10594,5540,1
5424,5579,1
2092,4609,1
3411,411,1
1469,11087,1
9655,8028,1
9549,6829,1
10043,2918,1
7972,840,1
10472,7906,1
2562,717,1
807,933,1
10475,6301,1
8345,5076,1
5187,3187,1
7782,6416,1
11002,8668,1
5794,10374,1
2993,372,1
7863,9193,1
7044,715,1
8505,8410,1
1329,1831,1
1647,6976,1
10599,10297,1
2606,9617,1
4996,3786,1
7297,313,1
3503,7361,1
173,8181,1
5480,7097,1
10227,3622,1
2850,9201,1
8991,850,1
10127,849,1
2403,3960,1
10632,7194,1
10486,2686,1
2039,5236,1
7381,10824,1
10020,2054,1
7594,186,1
10255,8323,1
5965,9082,1
9717,2902,1
8187,7158,1
3976,10261,1
2137,8891,1
1913,8416,1
4458,3460,1
9226,10917,1
5526,2553,1
918,3721,1
2562,5959,1
5426,5424,1
6318,3,1
5787,1739,1
6605,5253,1
2081,9723,1
9054,7685,1
4569,7915,1
401,8879,1
2216,1612,1
2092,632,1
5272,1713,1
3541,546,1
2259,10997,1
4543,6686,1
807,5094,1
7792,1615,1
7177,250,1
9054,3964,1
8513,6458,1
2567,2064,1
6431,463,1
10301,10565,1
3089,1517,1
10297,6829,1
2147,1299,1
3543,3911,1
2499,1171,1
1367,7597,1
10588,1560,1
8168,2054,1
2025,4486,1
9076,9567,1
7594,2635,1
1892,3274,1
5805,5249,1
9656,10903,1
3118,3169,1
10968,205,1
1714,10758,1
5805,9154,1
0,6307,1
3681,7117,1
9981,10149,1
3902,9446,1
1534,2698,1
7372,7446,1
1714,5033,1
428,8564,1
5496,6476,1
6546,280,1
3006,6591,1
2740,6433,1
8254,4533,1
11082,5515,1
2448,3326,1
4169,3534,1
4680,6403,1
3680,8313,1
964,4030,1
9972,566,1
593,11297,1
8505,6887,1
1184,979,1
9989,2244,1
4231,334,1
10458,8635,1
5805,1395,1
3507,675,1
3224,807,1
1777,458,1
6028,4299,1
2460,8429,1
5132,4091,1
9757,9289,1
216,7910,1
9029,8472,1
2436,2064,1
7817,9848,1
5382,6996,1
3902,10867,1
2562,6639,1
10501,7158,1
1315,2989,1
1332,6430,1
5550,6795,1
5162,3,1
9160,1220,1
6320,9865,1
9054,4227,1
3425,8371,1
540,6134,1
6072,1656,1
3810,811,1
1726,5960,1
10612,4605,1
10963,926,1
1348,4820,1
304,322,1
4651,11235,1
8557,4310,1
3422,8928,1
181,7817,1
3467,7762,1
3423,402,1
4623,3153,1
1805,2100,1
387,6595,1
1262,8377,1
3445,6370,1
10729,6819,1
1572,2069,1
5326,6524,1
4348,10035,1
8975,8197,1
9981,10133,1
4915,10441,1
10313,1831,1
10127,819,1
2566,10005,1
11314,5304,1
8048,1299,1
5826,8082,1
4355,8768,1
7098,8028,1
10227,9813,1
9170,3490,1
5867,10005,1
418,2131,1
6320,10097,1
1085,4598,1
2551,11377,1
6103,4179,1
5427,4660,1
3932,5177,1
10423,8340,1
2010,1577,1
1333,3189,1
7909,6463,1
10810,11336,1
918,7546,1
5917,4750,1
7564,11151,1
4021,9110,1
4788,4226,1
2459,10915,1
3744,8883,1
8028,3354,1
2628,7830,1
11310,7182,1
3158,2363,1
10057,926,1
11239,4543,1
7541,4736,1
1607,9540,1
9407,5541,1
5187,8043,1
3880,6582,1
6332,9044,1
8840,5615,1
10458,2215,1
672,687,1
6103,9103,1
7439,7736,1
7811,1686,1
10395,6472,1
2357,7884,1
4993,6066,1
1714,2984,1
1124,2445,1
6476,4517,1
9530,6416,1
926,10656,1
8097,9507,1
5496,8392,1
10115,6322,1
5689,828,1
9160,6430,1
4297,3786,1
11333,6458,1
9407,7245,1
8099,2379,1
9631,1075,1
3158,1645,1
6083,3485,1
4772,8327,1
9865,5607,1
159,4539,1
7521,1063,1
8470,176,1
9989,11353,1
9829,9320,1
3420,407,1
6103,3591,1
1109,1898,1
546,9916,1
7455,5219,1
6570,8603,1
9830,7875,1
6533,2926,1
7851,7701,1
1315,4059,1
3307,5847,1
2196,1012,1
8635,408,1
7521,8331,1
11041,3503,1
10477,7088,1
9817,3976,1
10043,133,1
9260,6341,1
3543,2850,1
2499,1254,1
1669,8417,1
5957,6410,1
5467,4030,1
11314,4495,1
6034,89,1
9083,6080,1
10387,1171,1
10473,10261,1
7372,2655,1
9106,5424,1
8254,8905,1
4842,2064,1
10573,9533,1
2025,8268,1
4094,8601,1
5064,1562,1
8323,2479,1
9538,9865,1
1303,2240,1
8168,7585,1
1891,2622,1
7608,222,1
1714,6639,1
