2942,3649,1
905,1222,1
801,4315,1
64,633,1
64,488,1
3820,3843,1
1832,3465,1
3533,3669,1
501,534,1
76,110,1
1629,2067,1
1764,5633,1
3988,5508,1
1162,1257,1
905,1332,1
57,2452,1
4188,4514,1
1624,2132,1
2777,4038,1
2647,3084,1
1012,1021,1
35,3772,1
13,16,1
4676,4744,1
35,3457,1
573,716,1
41,3316,1
4114,4291,1
4554,5255,1
2647,2792,1
2733,3129,1
1810,2110,1
5,7,1
1316,3722,1
1810,3785,1
2642,5398,1
146,1295,1
4654,4675,1
3000,3649,1
1018,4570,1
905,1348,1
628,1396,1
4308,4793,1
2565,4172,1
3572,5065,1
436,2289,1
3161,3420,1
241,340,1
35,3536,1
357,2755,1
1771,1937,1
433,436,1
1290,1517,1
178,894,1
3719,4270,1
2755,3129,1
135,4590,1
215,1690,1
1018,4078,1
3820,4124,1
1800,2780,1
1185,1932,1
1802,2227,1
1352,5613,1
3722,5847,1
4291,5363,1
35,3690,1
2388,4636,1
523,546,1
1639,4107,1
35,3236,1
353,4887,1
3781,5524,1
4197,5115,1
1334,1386,1
13,1921,1
1396,1615,1
1953,3033,1
13,2392,1
2188,3492,1
2725,2821,1
153,202,1
2125,4370,1
215,274,1
2570,2631,1
4511,5608,1
798,832,1
4693,4830,1
1352,5528,1
4172,4281,1
2614,5453,1
5508,5721,1
2378,5133,1
2028,3531,1
363,450,1
2266,3349,1
1,5515,1
1366,1816,1
1334,2087,1
3451,4867,1
2195,4905,1
905,4198,1
2642,3449,1
4002,5271,1
1948,2399,1
4101,4196,1
2262,4236,1
35,4066,1
2045,5917,1
1840,3478,1
4107,4172,1
2642,4443,1
2763,2897,1
784,788,1
4402,4485,1
905,4409,1
1053,1316,1
144,161,1
4499,5921,1
1,309,1
2378,2647,1
714,832,1
3715,4114,1
3451,3735,1
35,2221,1
1275,1368,1
35,1654,1
2378,2898,1
4983,5013,1
545,5157,1
882,962,1
112,2194,1
3649,4732,1
882,1198,1
905,4320,1
3129,3632,1
1953,2860,1
1832,2880,1
539,4038,1
1352,5859,1
1911,2642,1
506,1334,1
2044,2728,1
1267,1397,1
1565,2173,1
1018,2757,1
7,838,1
4353,4635,1
3988,5636,1
2028,2625,1
2028,3272,1
395,2028,1
4694,4573,1
2201,2725,1
2728,2739,1
2625,4611,1
1615,3398,1
1185,2160,1
159,606,1
4592,4635,1
60,1052,1
1670,2304,1
1953,3075,1
1245,1386,1
3916,4635,1
2635,4266,1
4172,5404,1
13,2006,1
418,691,1
1731,1746,1
3735,4167,1
35,5890,1
3820,3981,1
937,1319,1
3345,4172,1
2296,4800,1
41,3107,1
1612,2296,1
61,112,1
2028,2204,1
1,2658,1
1859,3779,1
4172,4459,1
3828,4759,1
35,4482,1
4532,5827,1
1953,3207,1
1185,4222,1
62,249,1
1846,2040,1
2028,3107,1
2635,2890,1
4515,4833,1
1521,1548,1
481,5654,1
3649,4273,1
3897,4553,1
1890,2296,1
872,1043,1
4205,5942,1
4283,4281,1
202,1899,1
4172,5224,1
608,910,1
273,767,1
149,446,1
230,2928,1
3129,3504,1
2642,3389,1
1731,4833,1
13,1890,1
546,1951,1
35,2481,1
13,2658,1
1810,2594,1
1334,4075,1
3193,3224,1
1953,2873,1
1890,2125,1
4266,4267,1
5413,5707,1
68,97,1
2600,3903,1
2028,2751,1
29,219,1
1798,1826,1
500,2188,1
4531,4661,1
1,1939,1
1162,1330,1
4098,4196,1
2028,2838,1
146,3735,1
35,1699,1
1504,2202,1
4779,4952,1
60,414,1
3935,4475,1
394,1092,1
2642,3120,1
2132,3549,1
563,3622,1
4780,4787,1
1192,1193,1
1802,2822,1
535,697,1
25,2174,1
2600,4698,1
230,984,1
1689,2600,1
1281,1843,1
180,445,1
591,2142,1
23,104,1
4925,5811,1
1352,1555,1
1693,1989,1
2344,3021,1
2028,2584,1
41,5974,1
2784,2799,1
25,4791,1
3828,4172,1
132,149,1
1953,3353,1
5529,5612,1
2725,3161,1
35,3128,1
1383,1448,1
2642,3715,1
775,1635,1
2848,2934,1
760,1075,1
1585,2325,1
35,836,1
2642,3419,1
452,1270,1
827,832,1
13,2108,1
4554,4890,1
1744,1819,1
4301,4855,1
4667,4683,1
3735,3925,1
2252,4795,1
1018,3272,1
2028,2977,1
2625,3520,1
1396,3195,1
467,463,1
4787,4861,1
455,3445,1
610,977,1
1100,1132,1
4649,5460,1
7,54,1
25,342,1
1281,2101,1
3598,3714,1
1334,3804,1
4970,4983,1
4646,4660,1
2266,2956,1
57,1317,1
929,1311,1
443,459,1
2600,4610,1
4249,4254,1
462,621,1
4515,4694,1
180,4172,1
3427,4649,1
7,266,1
149,592,1
35,4822,1
1725,2486,1
2173,2647,1
775,844,1
634,701,1
546,2587,1
1018,3251,1
4107,4648,1
1018,2928,1
1873,1892,1
5449,5765,1
2296,2642,1
937,2219,1
1548,1564,1
469,537,1
4661,4707,1
1832,3988,1
1832,2475,1
550,2028,1
2642,3534,1
308,3366,1
3006,3800,1
353,1386,1
3750,5411,1
492,1101,1
4833,5175,1
2487,2642,1
35,3178,1
3988,4125,1
4611,5316,1
3168,3976,1
7,1596,1
1843,2043,1
2642,3412,1
2942,3630,1
3649,4746,1
1922,2297,1
1832,3005,1
1670,1674,1
244,257,1
1,3572,1
3389,4559,1
3465,3649,1
2028,2358,1
2485,3163,1
2141,5647,1
2658,2686,1
35,3212,1
2388,2848,1
280,4838,1
3136,3165,1
415,2289,1
149,1363,1
1162,1217,1
2067,3452,1
1539,1728,1
1771,1782,1
418,775,1
3363,4301,1
3129,4711,1
710,2552,1
4779,4956,1
2754,4363,1
2942,4568,1
4172,4265,1
2067,2275,1
453,454,1
904,1100,1
153,256,1
2125,2441,1
2625,3707,1
546,1892,1
132,139,1
3649,3904,1
19,667,1
35,4063,1
1316,5569,1
1162,1555,1
198,472,1
35,4542,1
2063,5945,1
1953,2905,1
2838,3489,1
304,2198,1
2085,3830,1
2397,5664,1
923,953,1
1810,4791,1
3237,3656,1
2044,4197,1
35,1732,1
481,3804,1
1555,3653,1
144,526,1
3904,5231,1
3598,3904,1
4649,5413,1
3735,3738,1
4417,4604,1
5227,5965,1
115,1202,1
1733,2625,1
1810,2012,1
1487,1555,1
1731,3120,1
1271,2880,1
2033,2028,1
2625,3624,1
3161,4379,1
2296,3543,1
2839,4427,1
204,2562,1
2674,2677,1
3018,3903,1
4197,4273,1
186,1376,1
62,293,1
2642,3146,1
492,2484,1
304,2231,1
3988,5476,1
1915,1916,1
33,3107,1
13,1204,1
3148,3151,1
1921,2485,1
2173,2194,1
35,1483,1
2378,3999,1
2131,3837,1
3578,4461,1
1953,2511,1
685,991,1
802,886,1
1817,1810,1
1334,1670,1
3060,3065,1
2315,2940,1
35,1396,1
28,231,1
2775,3113,1
4172,4648,1
882,1585,1
2214,2328,1
2404,4291,1
3966,5408,1
5186,5192,1
257,297,1
60,269,1
5515,5526,1
93,5260,1
395,2318,1
545,5440,1
452,1053,1
2296,3804,1
3487,4197,1
1615,2192,1
1585,1589,1
41,1348,1
1383,1396,1
2600,4604,1
2,744,1
2378,3018,1
4385,4925,1
113,203,1
2085,2088,1
2167,4297,1
4532,5886,1
215,1566,1
3129,3959,1
1,1353,1
1487,2014,1
2716,2861,1
1499,2056,1
4107,4188,1
1922,1953,1
36,2043,1
1675,2262,1
2125,3887,1
361,1317,1
3649,4771,1
2125,2679,1
522,714,1
1788,2642,1
2625,2942,1
687,851,1
2,20,1
7,538,1
4198,4459,1
6,537,1
1953,2954,1
2647,2783,1
775,1720,1
1832,5443,1
621,1436,1
1636,1667,1
2045,5455,1
143,183,1
3129,3933,1
13,2071,1
1334,2165,1
3000,3746,1
178,1770,1
520,546,1
3219,3309,1
896,1566,1
35,2183,1
146,1316,1
2625,3489,1
894,980,1
3600,3656,1
1555,4559,1
1281,2090,1
363,4639,1
2647,3047,1
2536,2538,1
2672,2674,1
1860,1977,1
1546,1585,1
350,1562,1
2859,2904,1
96,3345,1
2671,2678,1
3113,3347,1
2874,2910,1
37,219,1
4119,3837,1
1345,1396,1
1201,2436,1
1849,4649,1
2067,4649,1
35,1627,1
3252,4266,1
2600,4337,1
2470,4882,1
35,4461,1
3707,5884,1
628,650,1
1396,1772,1
408,454,1
342,1731,1
3999,4026,1
177,325,1
23,650,1
1400,1840,1
35,5013,1
5476,5478,1
2325,2725,1
2296,2803,1
2322,4694,1
592,2761,1
481,3429,1
1819,5348,1
7,1034,1
2805,2922,1
144,484,1
1810,2273,1
243,1281,1
3545,3547,1
3935,4507,1
1945,1953,1
2585,2623,1
4667,4677,1
35,4049,1
101,134,1
937,905,1
2303,4114,1
3878,5616,1
2531,2538,1
4680,4681,1
41,3476,1
2028,3172,1
2712,2718,1
1953,3072,1
1802,3113,1
1701,1860,1
1810,5028,1
2125,2779,1
209,842,1
202,2028,1
3988,5529,1
3237,3630,1
3722,5175,1
4197,4587,1
2296,2496,1
1879,3735,1
5591,5672,1
1054,2836,1
590,3928,1
1078,1083,1
1018,3143,1
3500,3781,1
3750,4197,1
1376,1443,1
1953,3323,1
25,2961,1
3,17,1
4125,4611,1
1675,1806,1
1412,2388,1
922,1122,1
606,3767,1
903,2017,1
1499,1832,1
209,1070,1
4281,4539,1
1,223,1
3897,4518,1
937,1245,1
4890,4893,1
41,1052,1
4379,4694,1
35,3515,1
35,1601,1
1953,2918,1
95,1441,1
1317,1849,1
4746,4740,1
1675,2067,1
57,2045,1
2437,2944,1
1386,1829,1
3040,5580,1
1922,2391,1
4654,4707,1
3500,4035,1
705,2399,1
2303,3988,1
80,149,1
2388,5212,1
3880,3935,1
2388,5006,1
3707,5492,1
35,3324,1
1860,1981,1
2848,2835,1
2176,2388,1
1,1447,1
1201,1802,1
35,3692,1
2045,5612,1
135,1565,1
4274,4571,1
905,1907,1
256,629,1
493,1334,1
361,4921,1
3640,5180,1
4823,4824,1
222,363,1
2636,2813,1
775,1410,1
2635,3260,1
13,2411,1
2642,3675,1
1201,1888,1
2835,3040,1
3878,3910,1
35,3110,1
493,1743,1
4197,5614,1
35,5931,1
2635,2825,1
908,928,1
3661,3669,1
4172,4855,1
64,304,1
249,764,1
2266,3223,1
1585,1925,1
4829,5079,1
35,3227,1
621,1566,1
687,3875,1
3578,4360,1
903,885,1
1034,1162,1
2045,5618,1
1823,2538,1
202,289,1
256,405,1
546,1302,1
1539,1562,1
981,982,1
2378,4004,1
5228,5231,1
3018,3136,1
1953,3088,1
2199,2205,1
2388,3449,1
35,3774,1
1543,2140,1
1728,1735,1
171,273,1
215,4136,1
3283,4511,1
3129,4266,1
2835,3714,1
523,1486,1
1548,3972,1
2125,3800,1
298,446,1
3345,5227,1
3237,3239,1
3598,3997,1
2642,3702,1
757,791,1
35,3266,1
1352,1726,1
1565,2642,1
1810,3076,1
383,401,1
3246,3273,1
1,2835,1
775,1562,1
978,1004,1
3897,4515,1
1912,2389,1
228,325,1
732,809,1
823,2297,1
3018,4195,1
1714,1899,1
3129,3954,1
1272,3904,1
2091,2103,1
2728,2654,1
1,135,1
4400,4452,1
687,821,1
4189,4570,1
3769,3783,1
1198,1229,1
2784,3430,1
3040,5632,1
894,1162,1
1566,1605,1
35,3648,1
41,2455,1
2625,4038,1
5525,5643,1
3583,3669,1
2642,4350,1
3003,4172,1
1317,2231,1
1735,5065,1
4227,4236,1
51,384,1
60,250,1
25,2192,1
2262,4197,1
3837,4543,1
395,4163,1
2002,2004,1
559,732,1
1217,3377,1
1840,1993,1
143,202,1
2165,4209,1
2034,2536,1
1386,1727,1
25,539,1
1,260,1
60,230,1
3620,3765,1
2045,4382,1
1,647,1
540,2108,1
935,1562,1
5606,5806,1
1018,5529,1
2642,3725,1
1115,1348,1
481,2642,1
2647,3002,1
3239,3268,1
3040,5635,1
4860,5506,1
2669,2670,1
899,1239,1
4694,4814,1
905,4649,1
523,634,1
2642,3231,1
634,1227,1
2322,4833,1
202,427,1
1651,2378,1
35,5095,1
5928,5969,1
35,1362,1
1656,2934,1
597,2194,1
64,492,1
35,5581,1
509,513,1
4993,5026,1
1566,1515,1
493,2861,1
4499,4875,1
775,1615,1
4031,4370,1
625,1267,1
2063,4635,1
1846,1878,1
1383,1562,1
5316,5583,1
1810,2726,1
5478,5646,1
4682,4684,1
13,1334,1
304,2085,1
