49,336,1,9,1478
341.0,1122.0,1,,
3.0,589.0,1,,
113.0,65.0,1,,
1.0,2927.0,1,,
38.0,2841.0,1,,
90.0,328.0,1,,
175.0,182.0,1,,
76.0,619.0,1,,
1.0,725.0,1,,
107.0,361.0,1,,
3.0,1360.0,1,,
12.0,1535.0,1,,
95.0,2380.0,1,,
62.0,26.0,1,,
22.0,122.0,1,,
194.0,117.0,1,,
204.0,7397.0,1,,
114.0,3383.0,1,,
1147.0,798.0,1,,
51.0,7592.0,1,,
51.0,21.0,1,,
684.0,157.0,1,,
181.0,404.0,1,,
62.0,8.0,1,,
1128.0,26.0,1,,
2083.0,1463.0,1,,
73.0,83.0,1,,
137.0,2717.0,1,,
67.0,1327.0,1,,
389.0,7400.0,1,,
114.0,7087.0,1,,
7484.0,7506.0,1,,
122.0,759.0,1,,
36.0,1191.0,1,,
138.0,566.0,1,,
126.0,3381.0,1,,
69.0,2196.0,1,,
1.0,3000.0,1,,
252.0,1676.0,1,,
5342.0,813.0,1,,
21.0,2520.0,1,,
979.0,2359.0,1,,
7505.0,7535.0,1,,
2.0,504.0,1,,
651.0,1596.0,1,,
1922.0,16.0,1,,
43.0,137.0,1,,
49.0,1560.0,1,,
1603.0,2054.0,1,,
244.0,143.0,1,,
173.0,207.0,1,,
8.0,7578.0,1,,
18.0,1525.0,1,,
1235.0,2013.0,1,,
8.0,2408.0,1,,
725.0,183.0,1,,
42.0,270.0,1,,
7403.0,145.0,1,,
174.0,164.0,1,,
379.0,389.0,1,,
8.0,5.0,1,,
137.0,844.0,1,,
93.0,6369.0,1,,
1.0,2742.0,1,,
11.0,491.0,1,,
1691.0,1192.0,1,,
649.0,1197.0,1,,
448.0,1962.0,1,,
4.0,3356.0,1,,
146.0,634.0,1,,
523.0,278.0,1,,
380.0,668.0,1,,
1232.0,2504.0,1,,
35.0,117.0,1,,
77.0,4934.0,1,,
6.0,1361.0,1,,
17.0,799.0,1,,
7595.0,882.0,1,,
275.0,1121.0,1,,
1.0,613.0,1,,
13.0,2386.0,1,,
13.0,650.0,1,,
29.0,205.0,1,,
7335.0,64.0,1,,
89.0,37.0,1,,
34.0,320.0,1,,
211.0,687.0,1,,
15.0,272.0,1,,
38.0,272.0,1,,
1339.0,3.0,1,,
798.0,857.0,1,,
7603.0,2828.0,1,,
58.0,292.0,1,,
318.0,656.0,1,,
603.0,1199.0,1,,
365.0,2096.0,1,,
58.0,81.0,1,,
66.0,48.0,1,,
48.0,7371.0,1,,
1458.0,254.0,1,,
90.0,883.0,1,,
4.0,1108.0,1,,
1.0,2695.0,1,,
102.0,1247.0,1,,
1989.0,2613.0,1,,
55.0,80.0,1,,
7595.0,1171.0,1,,
245.0,7398.0,1,,
126.0,86.0,1,,
583.0,628.0,1,,
181.0,21.0,1,,
108.0,382.0,1,,
1.0,534.0,1,,
1.0,1736.0,1,,
2004.0,7373.0,1,,
706.0,128.0,1,,
92.0,27.0,1,,
479.0,7564.0,1,,
116.0,3137.0,1,,
352.0,1895.0,1,,
38.0,14.0,1,,
333.0,83.0,1,,
1141.0,1142.0,1,,
33.0,167.0,1,,
62.0,885.0,1,,
35.0,70.0,1,,
260.0,80.0,1,,
34.0,120.0,1,,
116.0,30.0,1,,
125.0,131.0,1,,
123.0,29.0,1,,
12.0,1184.0,1,,
