2090,2125,1
4683,4733,1
23,113,1
1366,1757,1
4701,4748,1
178,3784,1
35,3739,1
163,1383,1
4179,4204,1
17,418,1
4499,4867,1
2942,4614,1
462,576,1
5508,5770,1
2296,3254,1
2625,5316,1
1810,4634,1
23,32,1
5345,5448,1
2725,2962,1
5065,5528,1
4779,4934,1
346,627,1
2642,4078,1
5227,5241,1
687,856,1
2125,3327,1
1620,1686,1
1018,3006,1
2233,4197,1
905,4331,1
2642,2839,1
4474,4993,1
2167,3129,1
2485,2635,1
3561,4107,1
3725,5074,1
3366,3374,1
4649,4893,1
2141,2245,1
2296,2561,1
900,3750,1
3988,5409,1
2125,2265,1
2173,2195,1
1312,1322,1
1843,2403,1
3919,5789,1
832,957,1
2878,3129,1
113,550,1
353,2449,1
1585,1773,1
4,538,1
2835,3349,1
2167,4431,1
963,1348,1
1832,4331,1
3828,4320,1
1334,3976,1
17,254,1
3804,5267,1
35,1348,1
3781,5524,1
62,93,1
573,1461,1
1162,1224,1
146,3817,1
1615,2665,1
2933,3016,1
2642,3150,1
3487,3878,1
523,1873,1
929,1162,1
4942,5103,1
374,931,1
1,308,1
1566,1660,1
1508,1765,1
905,4184,1
35,3458,1
1487,1585,1
1363,2296,1
2775,2830,1
2378,4076,1
2067,2472,1
1731,2173,1
2022,2023,1
1334,1543,1
689,837,1
13,5917,1
256,257,1
2848,3171,1
1366,1816,1
5623,5806,1
3445,4311,1
2625,3828,1
325,653,1
2642,3487,1
1810,2770,1
5237,5239,1
3540,3627,1
418,630,1
353,1562,1
1018,2821,1
2710,4965,1
1490,1562,1
2045,5917,1
546,2195,1
2028,3198,1
2717,2752,1
3475,3653,1
13,159,1
222,1296,1
4363,4530,1
129,1939,1
2266,2388,1
2642,3618,1
2299,2389,1
3935,4128,1
4402,4434,1
3195,3273,1
2795,2897,1
2642,3433,1
1543,2125,1
4172,4098,1
1620,3119,1
1,539,1
3885,4019,1
2642,4197,1
3129,4780,1
6000,6002,1
304,929,1
2642,3387,1
1953,3641,1
64,538,1
1281,1987,1
3366,3481,1
489,925,1
4172,4252,1
