40001,20128,1,52066,34785
653.0,662.0,1,,
20443.0,63566.0,1,,
2173.0,17994.0,1,,
1233.0,7793.0,1,,
20380.0,79528.0,1,,
10526.0,57662.0,1,,
56973.0,56975.0,1,,
21766.0,54077.0,1,,
1152.0,4905.0,1,,
8145.0,3810.0,1,,
57026.0,62447.0,1,,
1935.0,7361.0,1,,
16230.0,32252.0,1,,
993.0,15325.0,1,,
1815.0,16041.0,1,,
22055.0,1920.0,1,,
1894.0,23535.0,1,,
8.0,1507.0,1,,
3518.0,11424.0,1,,
11939.0,9087.0,1,,
4738.0,49294.0,1,,
15670.0,53546.0,1,,
909.0,8127.0,1,,
11797.0,45553.0,1,,
4602.0,6445.0,1,,
1913.0,21205.0,1,,
80.0,66266.0,1,,
9235.0,564.0,1,,
1321.0,4930.0,1,,
15824.0,17645.0,1,,
1004.0,11368.0,1,,
1879.0,6052.0,1,,
1060.0,30589.0,1,,
8873.0,27850.0,1,,
13812.0,18251.0,1,,
19998.0,20691.0,1,,
630.0,8149.0,1,,
15935.0,61406.0,1,,
2803.0,13971.0,1,,
1928.0,6344.0,1,,
1042.0,1177.0,1,,
9285.0,31406.0,1,,
10191.0,3401.0,1,,
17.0,4349.0,1,,
701.0,48399.0,1,,
7103.0,7598.0,1,,
668.0,25753.0,1,,
923.0,1177.0,1,,
18252.0,62578.0,1,,
949.0,16441.0,1,,
770.0,62538.0,1,,
4768.0,46944.0,1,,
770.0,25139.0,1,,
990.0,7191.0,1,,
3565.0,38849.0,1,,
1293.0,44685.0,1,,
1152.0,71907.0,1,,
20837.0,27956.0,1,,
11058.0,6660.0,1,,
5945.0,29186.0,1,,
5101.0,21548.0,1,,
5343.0,12068.0,1,,
12298.0,7673.0,1,,
809.0,10864.0,1,,
2991.0,3019.0,1,,
1441.0,27245.0,1,,
6158.0,29442.0,1,,
807.0,20891.0,1,,
13099.0,33371.0,1,,
1439.0,12111.0,1,,
1487.0,9264.0,1,,
735.0,5134.0,1,,
7596.0,43939.0,1,,
1723.0,73168.0,1,,
3204.0,12298.0,1,,
19133.0,5081.0,1,,
770.0,29804.0,1,,
4342.0,7454.0,1,,
8686.0,14246.0,1,,
5151.0,9017.0,1,,
17799.0,46239.0,1,,
26530.0,1507.0,1,,
31.0,12217.0,1,,
8856.0,28269.0,1,,
10473.0,8697.0,1,,
1193.0,7898.0,1,,
3518.0,18550.0,1,,
21491.0,19705.0,1,,
1060.0,3642.0,1,,
14817.0,68037.0,1,,
4047.0,8129.0,1,,
6881.0,49667.0,1,,
625.0,3639.0,1,,
1212.0,8149.0,1,,
515.0,4879.0,1,,
31.0,4433.0,1,,
2906.0,5739.0,1,,
1875.0,29056.0,1,,
11.0,1234.0,1,,
13795.0,2994.0,1,,
17.0,12648.0,1,,
1602.0,1836.0,1,,
1534.0,35213.0,1,,
11622.0,5114.0,1,,
3702.0,22589.0,1,,
7459.0,14273.0,1,,
112.0,27132.0,1,,
6333.0,12583.0,1,,
4184.0,12146.0,1,,
5906.0,5917.0,1,,
10581.0,25640.0,1,,
3349.0,74958.0,1,,
3746.0,9241.0,1,,
12744.0,7758.0,1,,
924.0,19318.0,1,,
7836.0,18021.0,1,,
19383.0,9748.0,1,,
35596.0,66968.0,1,,
1958.0,22079.0,1,,
4853.0,49529.0,1,,
3719.0,22712.0,1,,
23880.0,7535.0,1,,
20673.0,28314.0,1,,
12164.0,77999.0,1,,
2257.0,3604.0,1,,
33.0,30262.0,1,,
1052.0,8093.0,1,,
41.0,27872.0,1,,
539.0,5112.0,1,,
636.0,10024.0,1,,
2895.0,24370.0,1,,
22351.0,22372.0,1,,
2631.0,14498.0,1,,
216.0,6276.0,1,,
1143.0,13329.0,1,,
2382.0,18388.0,1,,
4018.0,3544.0,1,,
1198.0,1812.0,1,,
2280.0,51695.0,1,,
23198.0,23205.0,1,,
14738.0,3089.0,1,,
148.0,169.0,1,,
3059.0,7959.0,1,,
2879.0,12910.0,1,,
3549.0,2907.0,1,,
16590.0,38998.0,1,,
3855.0,7860.0,1,,
5945.0,51045.0,1,,
11550.0,32061.0,1,,
101.0,7964.0,1,,
20861.0,60126.0,1,,
20052.0,55939.0,1,,
14412.0,54150.0,1,,
3547.0,47868.0,1,,
1293.0,39615.0,1,,
6649.0,18657.0,1,,
5502.0,42664.0,1,,
719.0,11103.0,1,,
660.0,70500.0,1,,
17053.0,43912.0,1,,
5234.0,22849.0,1,,
2966.0,58269.0,1,,
80.0,66472.0,1,,
9699.0,32656.0,1,,
4260.0,25372.0,1,,
24257.0,37686.0,1,,
2858.0,46817.0,1,,
11217.0,26987.0,1,,
3731.0,12752.0,1,,
1049.0,1139.0,1,,
450.0,29216.0,1,,
3601.0,2780.0,1,,
2176.0,28003.0,1,,
6215.0,9322.0,1,,
2049.0,2816.0,1,,
2890.0,63666.0,1,,
7839.0,23668.0,1,,
22681.0,7484.0,1,,
13669.0,13838.0,1,,
9999.0,7978.0,1,,
6112.0,35483.0,1,,
22681.0,6607.0,1,,
47.0,25747.0,1,,
21013.0,13729.0,1,,
8158.0,17712.0,1,,
5904.0,8149.0,1,,
4206.0,75511.0,1,,
5447.0,8510.0,1,,
8676.0,8009.0,1,,
6215.0,6265.0,1,,
39705.0,14052.0,1,,
2245.0,13126.0,1,,
18893.0,35251.0,1,,
2852.0,5947.0,1,,
1693.0,3081.0,1,,
1332.0,5041.0,1,,
83.0,1213.0,1,,
1297.0,4793.0,1,,
9766.0,4696.0,1,,
7005.0,8777.0,1,,
10896.0,46962.0,1,,
23217.0,23201.0,1,,
5207.0,50071.0,1,,
6850.0,16846.0,1,,
46076.0,68874.0,1,,
698.0,2241.0,1,,
3923.0,46360.0,1,,
551.0,5114.0,1,,
24594.0,65378.0,1,,
14149.0,27090.0,1,,
6112.0,33439.0,1,,
6167.0,36901.0,1,,
172.0,2906.0,1,,
4303.0,5867.0,1,,
3568.0,67495.0,1,,
3532.0,1997.0,1,,
4868.0,2762.0,1,,
464.0,13348.0,1,,
185.0,6067.0,1,,
11553.0,62720.0,1,,
25487.0,25488.0,1,,
16972.0,46960.0,1,,
974.0,15965.0,1,,
1223.0,277.0,1,,
1850.0,25569.0,1,,
8817.0,27392.0,1,,
4840.0,16051.0,1,,
9986.0,2340.0,1,,
2462.0,19687.0,1,,
13935.0,25802.0,1,,
29086.0,9418.0,1,,
11670.0,15105.0,1,,
1756.0,23396.0,1,,
4816.0,25453.0,1,,
8791.0,33773.0,1,,
941.0,14384.0,1,,
11272.0,34104.0,1,,
7063.0,17653.0,1,,
29109.0,4950.0,1,,
3726.0,2117.0,1,,
27125.0,21201.0,1,,
1188.0,7277.0,1,,
3110.0,5111.0,1,,
445.0,4588.0,1,,
10126.0,10125.0,1,,
9354.0,22831.0,1,,
2452.0,23580.0,1,,
10443.0,4699.0,1,,
27297.0,67126.0,1,,
2853.0,28491.0,1,,
3368.0,26485.0,1,,
1511.0,9956.0,1,,
176.0,1877.0,1,,
6692.0,2347.0,1,,
3601.0,3888.0,1,,
641.0,15586.0,1,,
4150.0,8686.0,1,,
86.0,52876.0,1,,
8742.0,13699.0,1,,
11985.0,17089.0,1,,
8121.0,34683.0,1,,
30624.0,64895.0,1,,
80.0,22189.0,1,,
15824.0,6944.0,1,,
2120.0,24404.0,1,,
26047.0,30389.0,1,,
4003.0,28071.0,1,,
1110.0,11876.0,1,,
1120.0,12877.0,1,,
4592.0,15856.0,1,,
5605.0,10318.0,1,,
22242.0,5109.0,1,,
1344.0,169.0,1,,
6770.0,26234.0,1,,
11375.0,31544.0,1,,
277.0,1537.0,1,,
4184.0,23789.0,1,,
8526.0,52339.0,1,,
9985.0,1643.0,1,,
24176.0,9672.0,1,,
13284.0,16883.0,1,,
55228.0,43818.0,1,,
20106.0,63392.0,1,,
