23643,48476,1
26523,28803,1
1004,11322,1
67254,67255,1
5260,25548,1
1140,44782,1
1566,41881,1
1180,34302,1
9852,28768,1
633,30156,1
9965,5471,1
11015,2617,1
3160,64718,1
9570,15597,1
3992,48515,1
58493,74224,1
27598,67255,1
2695,15321,1
8467,58658,1
5323,9867,1
47,7418,1
56,1381,1
636,18729,1
7349,71370,1
4206,17024,1
8159,53810,1
7191,11562,1
5253,7677,1
25345,14743,1
1923,26795,1
8,15868,1
17538,12793,1
31508,10241,1
760,18041,1
21535,29926,1
41851,60126,1
66448,66450,1
980,42817,1
69356,69359,1
8051,16209,1
10038,1765,1
316,52010,1
4982,3355,1
2490,26074,1
1815,37579,1
29526,36252,1
2951,38915,1
28916,2121,1
14157,56830,1
4969,2131,1
1120,7998,1
59092,78292,1
6046,16195,1
24150,4811,1
5063,48948,1
16490,58420,1
41,55456,1
1377,17712,1
1307,34584,1
1928,22887,1
9164,13284,1
26679,4330,1
667,1981,1
14216,10226,1
2002,27065,1
1119,9274,1
1602,3893,1
5059,3942,1
11647,31977,1
22,22156,1
10172,5498,1
2650,6764,1
737,6233,1
1990,15824,1
18494,7048,1
8946,12086,1
19418,4883,1
39963,63242,1
17299,57649,1
2029,1751,1
2364,32994,1
96,13213,1
4999,5688,1
5981,16120,1
1079,1088,1
4166,17347,1
510,25439,1
14688,15977,1
11206,9020,1
13395,12631,1
1125,4575,1
4738,49298,1
8895,22793,1
1180,3149,1
1111,1162,1
10588,43858,1
24401,31152,1
2013,72789,1
450,57987,1
1313,6245,1
3350,8932,1
5613,25212,1
11391,58659,1
24628,79990,1
4,37091,1
11658,58149,1
22,5255,1
49236,70017,1
22466,6232,1
1293,40085,1
636,11115,1
14137,23910,1
6867,32071,1
8518,27313,1
17257,17256,1
1239,15878,1
23687,7297,1
871,17894,1
6051,43283,1
2780,29407,1
22949,15604,1
1700,56565,1
14277,61753,1
1006,1752,1
80,57018,1
11293,76967,1
45040,67937,1
80,63178,1
52,946,1
1078,2970,1
658,54401,1
22302,64576,1
832,2565,1
3869,6666,1
1310,3006,1
2898,43443,1
713,12697,1
32421,66154,1
5693,21291,1
56192,66689,1
247,23623,1
1161,4342,1
1382,22607,1
87,9989,1
1402,15627,1
1650,23801,1
20965,20966,1
2820,8692,1
2238,11911,1
14868,75964,1
10825,57794,1
4413,19457,1
5059,4092,1
7248,6053,1
36696,42263,1
14840,7064,1
15095,3946,1
953,7521,1
30601,25567,1
849,2584,1
995,48306,1
11637,11660,1
9235,15770,1
978,23094,1
8768,12112,1
770,67916,1
13740,54815,1
67,980,1
760,1056,1
112,15934,1
3726,6250,1
4299,1598,1
3217,25847,1
1220,8403,1
837,2570,1
14863,78834,1
7085,7069,1
2670,1764,1
757,101,1
1389,21646,1
6521,40422,1
1018,2499,1
3732,23314,1
11341,5709,1
3897,18494,1
19442,29761,1
6026,41135,1
930,3717,1
686,36773,1
17699,6214,1
31,20239,1
330,29241,1
42859,67747,1
770,38208,1
6442,53558,1
13217,14550,1
4341,48905,1
13632,29119,1
17175,2765,1
14103,40524,1
47,2481,1
660,70507,1
7836,12430,1
1404,47886,1
62,66047,1
3367,41723,1
14093,32475,1
1406,41678,1
3490,26055,1
5715,40236,1
1293,7251,1
8467,15956,1
1268,19851,1
622,668,1
3983,13023,1
80,8747,1
13025,41659,1
1382,8118,1
483,8753,1
3231,3223,1
1332,12047,1
11545,8763,1
13238,5668,1
19273,30916,1
16682,61789,1
25710,2251,1
11217,21121,1
23609,78332,1
14221,34929,1
4746,33479,1
2451,9821,1
6192,20445,1
11973,27026,1
32331,29952,1
680,14242,1
636,67690,1
26173,11818,1
14975,26344,1
1653,27027,1
11398,78168,1
354,31798,1
623,70151,1
3217,2751,1
9738,55160,1
22898,67962,1
4413,24520,1
112,31866,1
1323,37530,1
1204,4391,1
16752,35980,1
4098,41182,1
5144,12793,1
11663,36947,1
16005,32181,1
69684,69687,1
11915,62863,1
2906,47228,1
11000,2767,1
2719,16505,1
13097,28085,1
1264,6311,1
21382,5508,1
1964,29978,1
2393,18497,1
1404,38908,1
3217,345,1
42747,45175,1
4733,2490,1
2609,6082,1
2101,14055,1
12910,8858,1
1930,19733,1
2536,62964,1
2889,8190,1
6398,3189,1
29224,34369,1
3149,18242,1
17116,59551,1
21962,48118,1
1726,9414,1
8938,28096,1
717,4512,1
8352,54132,1
8329,38004,1
1611,42381,1
8064,4182,1
1485,1764,1
4464,28374,1
13212,78566,1
1293,35313,1
15848,61352,1
16725,17512,1
3160,11985,1
976,11527,1
12346,20926,1
7943,2008,1
15115,14031,1
15500,7001,1
47843,40368,1
551,2893,1
2806,46692,1
17690,47944,1
290,4609,1
619,14044,1
14694,2300,1
17594,3943,1
6340,8193,1
7002,43575,1
4252,4267,1
1934,14682,1
6663,24637,1
10463,11972,1
658,8205,1
7153,72119,1
5209,10589,1
9994,3517,1
2528,12557,1
748,18577,1
452,64972,1
9407,11744,1
13499,18065,1
5676,15714,1
25757,51646,1
1143,175,1
6816,12336,1
1249,66914,1
31,4084,1
3160,18005,1
2562,7888,1
41,54509,1
15219,14708,1
13508,78632,1
10339,5308,1
10256,57506,1
1011,1115,1
2879,2110,1
81247,81248,1
3076,8587,1
4271,75573,1
9352,4644,1
4873,27198,1
7778,48210,1
16156,8275,1
32013,11842,1
2568,7520,1
7851,2354,1
9874,34001,1
9285,8320,1
2166,351,1
8392,5566,1
563,2490,1
13499,3061,1
18459,14986,1
33641,68671,1
31,39649,1
2121,5284,1
2033,41870,1
1493,41284,1
501,14688,1
191,32928,1
8928,44192,1
1348,53092,1
33077,5894,1
3534,13019,1
7796,77144,1
9080,9131,1
19591,44616,1
2525,12604,1
3882,2163,1
45502,8664,1
3005,5281,1
973,27499,1
5901,11816,1
5256,14447,1
6942,11936,1
8738,2798,1
22301,27824,1
75413,75414,1
1498,3160,1
1879,11826,1
182,2343,1
1223,27515,1
5638,50720,1
937,11044,1
8440,71715,1
19039,9220,1
1396,9978,1
3646,14573,1
31,7839,1
3066,21805,1
8136,53743,1
8364,64814,1
2954,2951,1
10217,74308,1
747,17141,1
47,22743,1
18673,37316,1
979,10029,1
22473,2071,1
8575,5990,1
277,23164,1
5464,37010,1
3066,28166,1
80,18577,1
957,7898,1
18888,3614,1
1832,4299,1
17998,27371,1
2867,2724,1
1922,1923,1
15666,15643,1
67,1028,1
1537,11569,1
3455,75032,1
927,29608,1
1180,5696,1
2273,4429,1
579,19959,1
1150,23959,1
2144,6270,1
5214,8087,1
41,43196,1
662,33081,1
2872,6788,1
26335,1852,1
9427,7988,1
4946,24591,1
2059,54534,1
14749,3244,1
4671,75757,1
31,19567,1
2303,19401,1
1418,7604,1
1126,1439,1
5310,43418,1
8,865,1
12823,75083,1
11155,24591,1
1799,16111,1
3943,4127,1
1482,21361,1
3927,48442,1
18519,62726,1
31,12217,1
115,67069,1
79,33757,1
11259,40722,1
1322,549,1
64329,79723,1
31759,19658,1
83,2168,1
7561,48948,1
15908,42847,1
3287,5356,1
3684,25338,1
11752,2176,1
1342,1650,1
4709,23336,1
277,31469,1
1441,49557,1
437,20328,1
620,2811,1
1990,69516,1
17,1000,1
87,2587,1
1052,22759,1
10743,11818,1
28691,14716,1
29165,14795,1
3137,39804,1
9264,1752,1
55,13553,1
18657,30179,1
17415,13410,1
827,2522,1
1001,38929,1
3704,6300,1
2943,7958,1
3611,39804,1
172,18493,1
13615,8755,1
11973,64711,1
907,5359,1
1693,2804,1
9389,19029,1
