79,2641,1
7069,2881,1
3283,19014,0
15586,57727,0
9376,32159,0
23993,65202,0
18670,42849,0
4826,15259,1
6276,25008,1
277,1537,1
40593,55824,1
3534,47836,0
20700,6878,0
15630,61294,1
1032,6158,0
16550,15597,1
4055,51466,0
2930,8767,1
8676,8009,1
13473,13474,1
9853,29325,1
717,17863,1
7986,15682,1
36578,38578,0
37808,37942,1
6201,66719,1
10859,32972,0
33,54511,1
13907,3501,0
1528,9903,1
2811,2782,0
1929,12550,1
5363,22743,0
9809,1658,0
28071,61656,0
21767,64265,0
18666,37476,0
8518,27313,1
869,16692,1
35234,55373,1
29862,35683,0
8577,11125,0
3798,8677,1
12012,12723,0
4891,25507,1
4166,75465,1
2813,29437,1
24465,65346,0
2308,24301,1
1939,28039,0
59,2547,0
41,55456,1
3115,5457,0
161,19686,0
29088,45671,1
10473,3190,1
1930,64778,0
9381,2512,1
1747,28320,0
1929,43085,1
2057,15011,1
5356,10497,0
15159,30549,1
5121,37675,0
4786,17641,0
18940,13748,0
4816,27330,0
13075,26254,0
21655,6600,1
13097,5071,0
8895,19714,1
1441,36154,1
21506,64024,1
10559,11507,0
707,17462,1
3399,21998,0
5121,13040,0
1105,5094,1
18680,428,0
112,2200,0
3325,5438,1
90,76123,0
25117,21736,0
5565,21217,1
452,35400,1
15856,20919,0
2619,28077,0
1514,18751,0
4946,24591,1
922,13120,1
4309,40266,0
27015,76860,0
2582,5390,1
17447,62212,0
16402,40124,1
1879,2872,1
4864,75918,1
100,2295,1
16582,50681,1
36521,39066,1
18163,13245,0
10055,10064,0
10999,22119,0
73368,73369,0
531,45151,1
112,1518,0
1005,2767,0
1935,17874,0
770,26281,1
3177,40568,0
168,2919,1
1296,25872,0
18386,14531,0
16221,19856,1
351,7148,1
1397,7816,0
26335,17602,1
15927,61398,1
3078,2013,0
2894,9918,1
23077,58886,1
7593,7373,0
7373,7935,0
873,10460,1
1488,41250,0
1894,5779,0
4930,366,0
6883,4010,1
17686,25824,1
742,3037,0
1964,29978,1
937,24526,0
9555,39680,0
23112,69480,0
4391,4573,0
3014,21251,1
4451,21780,1
1051,15219,0
3349,3599,1
4961,58473,1
1060,7565,1
829,10868,1
347,7662,0
1006,4868,1
3000,2244,1
4541,62251,0
12994,7632,0
7721,46269,1
13255,5817,0
5529,29723,0
48285,69850,0
735,5134,1
1644,16798,0
940,57943,1
4413,5529,1
1379,3246,0
11179,6162,0
10937,57454,0
50,8544,0
9891,34579,1
8057,53677,0
1187,7079,0
6771,4793,0
4565,29405,0
437,2951,0
3110,5111,1
41,5247,1
657,832,1
1392,40899,1
3051,9872,0
679,12215,1
11919,5121,0
3246,9000,1
14293,27836,1
59385,81792,1
3045,7988,0
3100,47306,0
9720,5118,0
22101,3575,0
2108,14371,0
29483,14772,1
3378,19892,0
47,19807,1
4728,17957,0
1494,62,1
11065,2191,0
11970,59065,0
6485,46899,0
47,11992,1
2967,2963,1
31034,68385,1
5958,41398,1
5077,20290,1
8726,54811,1
14752,36315,1
40039,58007,0
3350,28320,1
6887,25282,1
7602,9292,1
4779,19428,1
8090,7129,0
1382,49639,0
1365,7297,0
2528,2168,1
531,40764,0
33014,33535,0
21,1464,1
15060,37283,1
172,19143,1
5468,22414,1
12771,59670,0
19612,41707,0
