508,11085,1,6867,1692
7291.0,682.0,1,,
1332.0,9929.0,1,,
5550.0,7330.0,1,,
835.0,9862.0,1,,
4864.0,566.0,1,,
2106.0,3958.0,1,,
949.0,6027.0,1,,
6103.0,10542.0,1,,
10146.0,2214.0,1,,
9958.0,11324.0,1,,
7551.0,10656.0,1,,
10970.0,8214.0,1,,
3230.0,4544.0,1,,
2225.0,10975.0,1,,
6483.0,4680.0,1,,
9446.0,5367.0,1,,
11054.0,8838.0,1,,
5779.0,8904.0,1,,
2480.0,6819.0,1,,
3786.0,8838.0,1,,
5888.0,7762.0,1,,
5060.0,1216.0,1,,
2740.0,2855.0,1,,
9981.0,6140.0,1,,
10833.0,7675.0,1,,
10458.0,4234.0,1,,
8345.0,2244.0,1,,
2320.0,1539.0,1,,
2820.0,8303.0,1,,
5489.0,4641.0,1,,
10499.0,10209.0,1,,
9452.0,2735.0,1,,
11158.0,731.0,1,,
10626.0,4348.0,1,,
4078.0,10335.0,1,,
3293.0,5656.0,1,,
1998.0,7117.0,1,,
10475.0,1532.0,1,,
5725.0,6416.0,1,,
4332.0,5968.0,1,,
9856.0,7058.0,1,,
8513.0,6358.0,1,,
11234.0,2546.0,1,,
5957.0,2446.0,1,,
7960.0,1665.0,1,,
1143.0,96.0,1,,
2735.0,11345.0,1,,
3549.0,3944.0,1,,
9693.0,11112.0,1,,
1208.0,6798.0,1,,
675.0,10721.0,1,,
8505.0,9725.0,1,,
6033.0,5389.0,1,,
5502.0,3742.0,1,,
5883.0,3344.0,1,,
7470.0,6340.0,1,,
8715.0,739.0,1,,
2961.0,687.0,1,,
3423.0,205.0,1,,
3888.0,8759.0,1,,
7473.0,8245.0,1,,
1375.0,8097.0,1,,
8563.0,10276.0,1,,
1194.0,4094.0,1,,
10621.0,9013.0,1,,
511.0,9574.0,1,,
5060.0,7805.0,1,,
7851.0,5078.0,1,,
458.0,9205.0,1,,
3243.0,4409.0,1,,
1777.0,6251.0,1,,
11054.0,8550.0,1,,
9527.0,3617.0,1,,
3337.0,6461.0,1,,
6751.0,1856.0,1,,
4601.0,1579.0,1,,
